Contest,Candidate Issue,Party,Precinct Name,Provisional Votes,Mail Votes,Early Votes,Election Day Votes,Total Votes,% of Total Votes
No. 2 Constitutional Amendment,No,NON,322,0,524,914,323,1761,56.9
No. 2 Constitutional Amendment,No,NON,323,-,-,-,-,979,27.6
No. 2 Constitutional Amendment,No,NON,324,0,428,704,194,1326,37.7
No. 2 Constitutional Amendment,No,NON,332,-,-,-,-,2024,38.7
No. 2 Constitutional Amendment,No,NON,414,0,509,449,244,1202,42.6
No. 2 Constitutional Amendment,No,NON,418,0,880,867,281,2028,43.0
No. 2 Constitutional Amendment,No,NON,428,0,505,556,196,1257,46.8
No. 2 Constitutional Amendment,No,NON,430,0,399,436,184,1019,39.1
No. 2 Constitutional Amendment,No,NON,431,-,-,-,-,644,40.9
No. 2 Constitutional Amendment,No,NON,434,-,-,-,-,1534,39.0
No. 2 Constitutional Amendment,No,NON,438,0,367,293,90,750,37.4
No. 2 Constitutional Amendment,No,NON,440,0,521,598,272,1391,43.6
No. 2 Constitutional Amendment,No,NON,450,-,-,-,-,25,26.3
No. 2 Constitutional Amendment,No,NON,462,0,741,492,228,1461,49.7
No. 2 Constitutional Amendment,No,NON,464,-,-,-,-,1671,48.3
No. 2 Constitutional Amendment,No,NON,472,0,61,103,36,200,35.5
No. 2 Constitutional Amendment,No,NON,475,0,186,257,96,539,55.0
No. 2 Constitutional Amendment,No,NON,477,0,780,757,175,1712,48.4
No. 2 Constitutional Amendment,No,NON,479,0,324,349,161,834,49.1
No. 2 Constitutional Amendment,No,NON,502,-,-,-,-,267,50.0
No. 2 Constitutional Amendment,No,NON,550,0,206,414,160,780,54.8
No. 2 Constitutional Amendment,No,NON,551,0,854,1200,395,2449,48.4
No. 2 Constitutional Amendment,No,NON,552,0,623,1204,542,2369,51.6
No. 2 Constitutional Amendment,No,NON,554,-,-,-,-,1607,48.3
No. 2 Constitutional Amendment,No,NON,590,-,-,-,-,3124,49.3
No. 2 Constitutional Amendment,No,NON,591,-,-,-,-,2359,47.8
No. 2 Constitutional Amendment,No,NON,593,-,-,-,-,1597,51.0
No. 2 Constitutional Amendment,No,NON,594,-,-,-,-,711,22.0
No. 3 Constitutional Amendment,Yes,NON,101,-,-,-,-,2096,54.0
No. 3 Constitutional Amendment,Yes,NON,102,-,-,-,-,50,58.1
No. 3 Constitutional Amendment,Yes,NON,103,-,-,-,-,967,59.8
No. 3 Constitutional Amendment,Yes,NON,135,0,1071,703,290,2064,56.0
No. 3 Constitutional Amendment,Yes,NON,139,0,599,337,202,1138,54.6
No. 3 Constitutional Amendment,Yes,NON,141,-,-,-,-,1444,53.0
No. 3 Constitutional Amendment,Yes,NON,142,0,312,173,160,645,49.4
No. 3 Constitutional Amendment,Yes,NON,144,-,-,-,-,2033,54.1
No. 3 Constitutional Amendment,Yes,NON,155,-,-,-,-,2840,49.0
No. 3 Constitutional Amendment,Yes,NON,156,-,-,-,-,1915,57.6
No. 3 Constitutional Amendment,Yes,NON,159,0,414,326,173,913,45.5
No. 3 Constitutional Amendment,Yes,NON,189,0,35,30,58,123,50.0
No. 3 Constitutional Amendment,Yes,NON,190,-,-,-,-,1410,47.3
No. 3 Constitutional Amendment,Yes,NON,193,-,-,-,-,2342,47.0
No. 3 Constitutional Amendment,Yes,NON,194,0,762,520,102,1384,44.0
No. 3 Constitutional Amendment,Yes,NON,202,0,1431,758,357,2546,49.7
No. 3 Constitutional Amendment,Yes,NON,203,-,-,-,-,1856,44.4
No. 3 Constitutional Amendment,Yes,NON,204,-,-,-,-,1442,45.0
No. 3 Constitutional Amendment,Yes,NON,222,-,-,-,-,1577,43.6
No. 3 Constitutional Amendment,Yes,NON,223,-,-,-,-,2724,47.7
No. 3 Constitutional Amendment,Yes,NON,242,0,339,195,150,684,44.4
No. 3 Constitutional Amendment,Yes,NON,251,-,-,-,-,2303,48.5
No. 3 Constitutional Amendment,Yes,NON,252,0,559,224,126,909,40.7
No. 3 Constitutional Amendment,Yes,NON,255,0,1404,393,144,1941,40.2
No. 3 Constitutional Amendment,Yes,NON,257,-,-,-,-,1223,44.0
No. 3 Constitutional Amendment,Yes,NON,258,0,763,427,178,1368,45.5
No. 3 Constitutional Amendment,Yes,NON,303,-,-,-,-,1847,44.7
No. 3 Constitutional Amendment,Yes,NON,304,-,-,-,-,1236,44.9
No. 3 Constitutional Amendment,Yes,NON,310,-,-,-,-,2240,46.4
No. 3 Constitutional Amendment,Yes,NON,313,-,-,-,-,1897,50.3
No. 3 Constitutional Amendment,Yes,NON,315,-,-,-,-,941,44.3
No. 3 Constitutional Amendment,Yes,NON,317,0,738,304,97,1139,41.1
No. 3 Constitutional Amendment,Yes,NON,322,-,-,-,-,1329,44.1
No. 3 Constitutional Amendment,Yes,NON,323,-,-,-,-,2171,64.8
No. 3 Constitutional Amendment,Yes,NON,324,0,721,909,280,1910,56.9
No. 3 Constitutional Amendment,Yes,NON,332,-,-,-,-,2837,55.7
No. 3 Constitutional Amendment,Yes,NON,414,-,-,-,-,1328,48.2
No. 3 Constitutional Amendment,Yes,NON,418,-,-,-,-,2249,49.0
No. 3 Constitutional Amendment,Yes,NON,428,-,-,-,-,1307,49.9
No. 3 Constitutional Amendment,Yes,NON,430,-,-,-,-,1490,59.0
No. 3 Constitutional Amendment,Yes,NON,431,-,-,-,-,770,50.2
No. 3 Constitutional Amendment,Yes,NON,434,-,-,-,-,2170,57.2
No. 3 Constitutional Amendment,Yes,NON,438,0,605,339,74,1018,52.0
No. 3 Constitutional Amendment,Yes,NON,440,0,698,610,281,1589,51.2
No. 3 Constitutional Amendment,Yes,NON,450,-,-,-,-,51,54.8
No. 3 Constitutional Amendment,Yes,NON,462,-,-,-,-,1209,42.0
No. 3 Constitutional Amendment,Yes,NON,464,-,-,-,-,1418,42.0
No. 3 Constitutional Amendment,Yes,NON,472,0,109,134,69,312,56.8
No. 3 Constitutional Amendment,Yes,NON,475,0,206,178,53,437,45.2
No. 3 Constitutional Amendment,Yes,NON,477,0,792,568,159,1519,44.1
No. 3 Constitutional Amendment,Yes,NON,479,0,373,254,137,764,46.2
No. 3 Constitutional Amendment,Yes,NON,502,-,-,-,-,290,56.2
No. 3 Constitutional Amendment,Yes,NON,550,0,285,308,123,716,51.7
No. 3 Constitutional Amendment,Yes,NON,551,0,1104,907,325,2336,47.3
No. 3 Constitutional Amendment,Yes,NON,552,0,874,957,530,2361,52.8
No. 3 Constitutional Amendment,Yes,NON,554,-,-,-,-,1835,57.2
No. 3 Constitutional Amendment,Yes,NON,590,-,-,-,-,3087,50.0
No. 3 Constitutional Amendment,Yes,NON,591,-,-,-,-,2532,52.8
No. 3 Constitutional Amendment,Yes,NON,593,-,-,-,-,1419,45.9
No. 3 Constitutional Amendment,Yes,NON,594,-,-,-,-,1889,63.8
No. 3 Constitutional Amendment,No,NON,101,0,937,612,235,1784,46.0
No. 3 Constitutional Amendment,No,NON,102,-,-,-,-,36,41.9
No. 3 Constitutional Amendment,No,NON,103,0,342,221,87,650,40.2
No. 3 Constitutional Amendment,No,NON,135,0,879,543,198,1620,44.0
No. 3 Constitutional Amendment,No,NON,139,0,456,324,167,947,45.4
No. 3 Constitutional Amendment,No,NON,141,0,619,470,191,1280,47.0
No. 3 Constitutional Amendment,No,NON,142,-,-,-,-,661,50.6
No. 3 Constitutional Amendment,No,NON,144,-,-,-,-,1723,45.9
No. 3 Constitutional Amendment,No,NON,155,-,-,-,-,2957,51.0
No. 3 Constitutional Amendment,No,NON,156,-,-,-,-,1411,42.4
No. 3 Constitutional Amendment,No,NON,159,0,491,362,242,1095,54.5
No. 3 Constitutional Amendment,No,NON,189,-,-,-,-,123,50.0
No. 3 Constitutional Amendment,No,NON,190,-,-,-,-,1569,52.7
No. 3 Constitutional Amendment,No,NON,193,-,-,-,-,2643,53.0
No. 3 Constitutional Amendment,No,NON,194,0,899,713,147,1759,56.0
No. 3 Constitutional Amendment,No,NON,202,-,-,-,-,2578,50.3
No. 3 Constitutional Amendment,No,NON,203,-,-,-,-,2322,55.6
No. 3 Constitutional Amendment,No,NON,204,-,-,-,-,1759,55.0
No. 3 Constitutional Amendment,No,NON,222,0,1310,570,158,2038,56.4
No. 3 Constitutional Amendment,No,NON,223,-,-,-,-,2985,52.3
No. 3 Constitutional Amendment,No,NON,242,0,391,304,161,856,55.6
No. 3 Constitutional Amendment,No,NON,251,-,-,-,-,2445,51.5
No. 3 Constitutional Amendment,No,NON,252,-,-,-,-,1325,59.3
No. 3 Constitutional Amendment,No,NON,255,-,-,-,-,2887,59.8
No. 3 Constitutional Amendment,No,NON,257,0,694,618,243,1555,56.0
No. 3 Constitutional Amendment,No,NON,258,0,817,656,163,1636,54.5
No. 3 Constitutional Amendment,No,NON,303,-,-,-,-,2286,55.3
No. 3 Constitutional Amendment,No,NON,304,0,818,597,100,1515,55.1
No. 3 Constitutional Amendment,No,NON,310,-,-,-,-,2583,53.6
No. 3 Constitutional Amendment,No,NON,313,-,-,-,-,1878,49.7
No. 3 Constitutional Amendment,No,NON,315,-,-,-,-,1183,55.7
No. 3 Constitutional Amendment,No,NON,317,0,916,570,148,1634,58.9
No. 3 Constitutional Amendment,No,NON,322,0,608,827,249,1684,55.9
No. 3 Constitutional Amendment,No,NON,323,-,-,-,-,1180,35.2
No. 3 Constitutional Amendment,No,NON,324,0,648,639,160,1447,43.1
No. 3 Constitutional Amendment,No,NON,332,-,-,-,-,2256,44.3
No. 3 Constitutional Amendment,No,NON,414,0,782,451,195,1428,51.8
No. 3 Constitutional Amendment,No,NON,418,0,1254,830,254,2338,51.0
No. 3 Constitutional Amendment,No,NON,428,0,635,538,138,1311,50.1
No. 3 Constitutional Amendment,No,NON,430,0,509,375,152,1036,41.0
No. 3 Constitutional Amendment,No,NON,431,-,-,-,-,763,49.8
No. 3 Constitutional Amendment,No,NON,434,-,-,-,-,1622,42.8
No. 3 Constitutional Amendment,No,NON,438,0,554,294,92,940,48.0
No. 3 Constitutional Amendment,No,NON,440,0,736,579,199,1514,48.8
No. 3 Constitutional Amendment,No,NON,450,-,-,-,-,42,45.2
No. 3 Constitutional Amendment,No,NON,462,0,944,513,216,1673,58.0
No. 3 Constitutional Amendment,No,NON,464,-,-,-,-,1960,58.0
No. 3 Constitutional Amendment,No,NON,472,0,98,105,34,237,43.2
No. 3 Constitutional Amendment,No,NON,475,0,207,235,87,529,54.8
No. 3 Constitutional Amendment,No,NON,477,0,1012,760,152,1924,55.9
No. 3 Constitutional Amendment,No,NON,479,0,438,329,123,890,53.8
No. 3 Constitutional Amendment,No,NON,502,0,45,148,33,226,43.8
No. 3 Constitutional Amendment,No,NON,550,0,220,335,114,669,48.3
No. 3 Constitutional Amendment,No,NON,551,0,1126,1164,316,2606,52.7
No. 3 Constitutional Amendment,No,NON,552,0,681,1055,372,2108,47.2
No. 3 Constitutional Amendment,No,NON,554,0,476,647,248,1371,42.8
No. 3 Constitutional Amendment,No,NON,590,0,1203,1515,366,3084,50.0
No. 3 Constitutional Amendment,No,NON,591,-,-,-,-,2267,47.2
No. 3 Constitutional Amendment,No,NON,593,-,-,-,-,1671,54.1
No. 3 Constitutional Amendment,No,NON,594,-,-,-,-,1072,36.2
No. 4 Constitutional Amendment,Yes,NON,101,-,-,-,-,1891,48.5
No. 4 Constitutional Amendment,Yes,NON,102,-,-,-,-,44,54.3
No. 4 Constitutional Amendment,Yes,NON,103,-,-,-,-,853,52.9
No. 4 Constitutional Amendment,Yes,NON,135,0,790,657,287,1734,47.3
No. 4 Constitutional Amendment,Yes,NON,139,0,445,353,203,1001,48.0
No. 4 Constitutional Amendment,Yes,NON,141,-,-,-,-,1379,50.9
No. 4 Constitutional Amendment,Yes,NON,142,-,-,-,-,643,49.3
No. 4 Constitutional Amendment,Yes,NON,144,-,-,-,-,1830,48.7
No. 4 Constitutional Amendment,Yes,NON,155,-,-,-,-,2705,46.7
No. 4 Constitutional Amendment,Yes,NON,156,-,-,-,-,1715,51.2
No. 4 Constitutional Amendment,Yes,NON,159,0,390,358,216,964,48.1
No. 4 Constitutional Amendment,Yes,NON,189,-,-,-,-,114,46.0
No. 4 Constitutional Amendment,Yes,NON,190,-,-,-,-,1418,47.8
No. 4 Constitutional Amendment,Yes,NON,193,-,-,-,-,2324,46.7
No. 4 Constitutional Amendment,Yes,NON,194,0,693,654,127,1474,46.6
No. 4 Constitutional Amendment,Yes,NON,202,-,-,-,-,2492,48.8
No. 4 Constitutional Amendment,Yes,NON,203,-,-,-,-,2159,52.0
No. 4 Constitutional Amendment,Yes,NON,204,-,-,-,-,1619,50.5
No. 4 Constitutional Amendment,Yes,NON,222,-,-,-,-,1670,46.3
No. 4 Constitutional Amendment,Yes,NON,223,-,-,-,-,2631,46.2
No. 4 Constitutional Amendment,Yes,NON,242,0,267,301,176,744,48.8
No. 4 Constitutional Amendment,Yes,NON,251,-,-,-,-,2284,48.3
No. 4 Constitutional Amendment,Yes,NON,252,0,550,399,157,1106,49.3
No. 4 Constitutional Amendment,Yes,NON,255,-,-,-,-,2159,44.8
No. 4 Constitutional Amendment,Yes,NON,257,0,515,603,240,1358,49.1
No. 4 Constitutional Amendment,Yes,NON,258,0,568,606,188,1362,45.7
No. 4 Constitutional Amendment,Yes,NON,303,-,-,-,-,2068,50.1
No. 4 Constitutional Amendment,Yes,NON,304,0,645,610,117,1372,50.0
No. 4 Constitutional Amendment,Yes,NON,310,-,-,-,-,2324,48.4
No. 4 Constitutional Amendment,Yes,NON,313,-,-,-,-,2025,53.9
No. 4 Constitutional Amendment,Yes,NON,315,-,-,-,-,951,44.9
No. 4 Constitutional Amendment,Yes,NON,317,0,645,501,156,1302,46.9
No. 4 Constitutional Amendment,Yes,NON,322,0,455,839,253,1547,51.4
No. 4 Constitutional Amendment,Yes,NON,323,-,-,-,-,2027,59.4
No. 4 Constitutional Amendment,Yes,NON,324,0,611,919,266,1796,53.2
No. 4 Constitutional Amendment,Yes,NON,332,-,-,-,-,2465,48.5
No. 4 Constitutional Amendment,Yes,NON,414,-,-,-,-,1275,46.8
No. 4 Constitutional Amendment,Yes,NON,418,0,998,940,313,2251,49.5
No. 4 Constitutional Amendment,Yes,NON,428,-,-,-,-,1246,48.1
No. 4 Constitutional Amendment,Yes,NON,430,0,546,511,214,1271,50.2
No. 4 Constitutional Amendment,Yes,NON,431,-,-,-,-,685,45.1
No. 4 Constitutional Amendment,Yes,NON,434,-,-,-,-,1982,52.1
No. 4 Constitutional Amendment,Yes,NON,438,0,501,332,97,930,47.6
No. 4 Constitutional Amendment,Yes,NON,440,0,561,718,270,1549,50.1
No. 4 Constitutional Amendment,Yes,NON,450,-,-,-,-,43,46.2
No. 4 Constitutional Amendment,Yes,NON,462,-,-,-,-,1384,48.3
No. 4 Constitutional Amendment,Yes,NON,464,-,-,-,-,1537,45.7
No. 4 Constitutional Amendment,Yes,NON,472,0,81,131,67,279,50.5
No. 4 Constitutional Amendment,Yes,NON,475,0,180,219,74,473,49.5
No. 4 Constitutional Amendment,Yes,NON,477,0,773,670,168,1611,47.0
No. 4 Constitutional Amendment,Yes,NON,479,0,308,310,140,758,46.0
No. 4 Constitutional Amendment,Yes,NON,502,-,-,-,-,264,51.9
No. 4 Constitutional Amendment,Yes,NON,550,0,209,361,141,711,51.2
No. 4 Constitutional Amendment,Yes,NON,551,0,880,1305,388,2573,52.2
No. 4 Constitutional Amendment,Yes,NON,552,0,705,1158,525,2388,53.7
No. 4 Constitutional Amendment,Yes,NON,554,-,-,-,-,1766,55.0
No. 4 Constitutional Amendment,Yes,NON,590,-,-,-,-,3343,54.2
No. 4 Constitutional Amendment,Yes,NON,591,-,-,-,-,2698,56.1
No. 4 Constitutional Amendment,Yes,NON,593,-,-,-,-,1754,57.0
No. 4 Constitutional Amendment,Yes,NON,594,-,-,-,-,1700,56.8
No. 4 Constitutional Amendment,No,NON,101,-,-,-,-,2011,51.5
No. 4 Constitutional Amendment,No,NON,102,-,-,-,-,37,45.7
No. 4 Constitutional Amendment,No,NON,103,0,432,248,81,761,47.1
No. 4 Constitutional Amendment,No,NON,135,0,1155,577,197,1929,52.7
No. 4 Constitutional Amendment,No,NON,139,0,603,318,164,1085,52.0
No. 4 Constitutional Amendment,No,NON,141,-,-,-,-,1332,49.1
No. 4 Constitutional Amendment,No,NON,142,0,329,181,152,662,50.7
No. 4 Constitutional Amendment,No,NON,144,-,-,-,-,1930,51.3
No. 4 Constitutional Amendment,No,NON,155,-,-,-,-,3087,53.3
No. 4 Constitutional Amendment,No,NON,156,-,-,-,-,1637,48.8
No. 4 Constitutional Amendment,No,NON,159,0,512,327,201,1040,51.9
No. 4 Constitutional Amendment,No,NON,189,-,-,-,-,134,54.0
No. 4 Constitutional Amendment,No,NON,190,-,-,-,-,1547,52.2
No. 4 Constitutional Amendment,No,NON,193,0,1328,1040,280,2648,53.3
No. 4 Constitutional Amendment,No,NON,194,0,980,591,120,1691,53.4
No. 4 Constitutional Amendment,No,NON,202,0,1638,711,261,2610,51.2
No. 4 Constitutional Amendment,No,NON,203,0,1275,613,105,1993,48.0
No. 4 Constitutional Amendment,No,NON,204,-,-,-,-,1587,49.5
No. 4 Constitutional Amendment,No,NON,222,-,-,-,-,1934,53.7
No. 4 Constitutional Amendment,No,NON,223,-,-,-,-,3063,53.8
No. 4 Constitutional Amendment,No,NON,242,0,460,192,130,782,51.2
No. 4 Constitutional Amendment,No,NON,251,0,1553,747,141,2441,51.7
No. 4 Constitutional Amendment,No,NON,252,-,-,-,-,1137,50.7
No. 4 Constitutional Amendment,No,NON,255,0,2052,464,143,2659,55.2
No. 4 Constitutional Amendment,No,NON,257,-,-,-,-,1407,50.9
No. 4 Constitutional Amendment,No,NON,258,0,1004,475,141,1620,54.3
No. 4 Constitutional Amendment,No,NON,303,-,-,-,-,2062,49.9
No. 4 Constitutional Amendment,No,NON,304,-,-,-,-,1372,50.0
No. 4 Constitutional Amendment,No,NON,310,-,-,-,-,2475,51.6
No. 4 Constitutional Amendment,No,NON,313,-,-,-,-,1735,46.1
No. 4 Constitutional Amendment,No,NON,315,-,-,-,-,1169,55.1
No. 4 Constitutional Amendment,No,NON,317,0,1014,373,90,1477,53.1
No. 4 Constitutional Amendment,No,NON,322,-,-,-,-,1462,48.6
No. 4 Constitutional Amendment,No,NON,323,-,-,-,-,1387,40.6
No. 4 Constitutional Amendment,No,NON,324,0,767,638,177,1582,46.8
No. 4 Constitutional Amendment,No,NON,332,-,-,-,-,2619,51.5
No. 4 Constitutional Amendment,No,NON,414,0,849,395,207,1451,53.2
No. 4 Constitutional Amendment,No,NON,418,-,-,-,-,2300,50.5
No. 4 Constitutional Amendment,No,NON,428,0,734,453,157,1344,51.9
No. 4 Constitutional Amendment,No,NON,430,-,-,-,-,1262,49.8
No. 4 Constitutional Amendment,No,NON,431,-,-,-,-,833,54.9
No. 4 Constitutional Amendment,No,NON,434,-,-,-,-,1823,47.9
No. 4 Constitutional Amendment,No,NON,438,0,657,297,71,1025,52.4
No. 4 Constitutional Amendment,No,NON,440,0,873,469,200,1542,49.9
No. 4 Constitutional Amendment,No,NON,450,-,-,-,-,50,53.8
No. 4 Constitutional Amendment,No,NON,462,0,1014,330,135,1479,51.7
No. 4 Constitutional Amendment,No,NON,464,0,1137,534,153,1824,54.3
No. 4 Constitutional Amendment,No,NON,472,0,132,106,36,274,49.5
No. 4 Constitutional Amendment,No,NON,475,0,233,184,65,482,50.5
No. 4 Constitutional Amendment,No,NON,477,0,1038,642,140,1820,53.0
No. 4 Constitutional Amendment,No,NON,479,0,502,269,119,890,54.0
No. 4 Constitutional Amendment,No,NON,502,0,68,147,30,245,48.1
No. 4 Constitutional Amendment,No,NON,550,0,297,282,99,678,48.8
No. 4 Constitutional Amendment,No,NON,551,0,1354,744,260,2358,47.8
No. 4 Constitutional Amendment,No,NON,552,0,847,847,368,2062,46.3
No. 4 Constitutional Amendment,No,NON,554,0,637,550,260,1447,45.0
No. 4 Constitutional Amendment,No,NON,590,0,1476,990,362,2828,45.8
No. 4 Constitutional Amendment,No,NON,591,-,-,-,-,2108,43.9
No. 4 Constitutional Amendment,No,NON,593,0,602,404,318,1324,43.0
No. 4 Constitutional Amendment,No,NON,594,-,-,-,-,1292,43.2
No. 5 Constitutional Amendment,Yes,NON,101,-,-,-,-,3271,79.5
No. 5 Constitutional Amendment,Yes,NON,102,-,-,-,-,72,83.7
No. 5 Constitutional Amendment,Yes,NON,103,-,-,-,-,1330,77.0
No. 5 Constitutional Amendment,Yes,NON,135,0,1670,996,393,3059,79.0
No. 5 Constitutional Amendment,Yes,NON,139,0,885,546,275,1706,77.5
No. 5 Constitutional Amendment,Yes,NON,141,-,-,-,-,2304,80.0
No. 5 Constitutional Amendment,Yes,NON,142,-,-,-,-,1066,77.5
No. 5 Constitutional Amendment,Yes,NON,144,-,-,-,-,3136,79.9
No. 5 Constitutional Amendment,Yes,NON,155,-,-,-,-,4814,79.0
No. 5 Constitutional Amendment,Yes,NON,156,-,-,-,-,2768,77.0
No. 5 Constitutional Amendment,Yes,NON,159,0,782,595,350,1727,81.1
No. 5 Constitutional Amendment,Yes,NON,189,0,77,43,84,204,77.3
No. 5 Constitutional Amendment,Yes,NON,190,-,-,-,-,2467,78.4
No. 5 Constitutional Amendment,Yes,NON,193,-,-,-,-,4135,80.2
No. 5 Constitutional Amendment,Yes,NON,194,0,1397,1001,179,2577,78.1
No. 5 Constitutional Amendment,Yes,NON,202,-,-,-,-,4352,81.8
No. 5 Constitutional Amendment,Yes,NON,203,-,-,-,-,3584,82.6
No. 5 Constitutional Amendment,Yes,NON,204,-,-,-,-,2761,82.2
No. 5 Constitutional Amendment,Yes,NON,222,-,-,-,-,3017,79.8
No. 5 Constitutional Amendment,Yes,NON,223,-,-,-,-,4795,79.5
No. 5 Constitutional Amendment,Yes,NON,242,0,648,422,266,1336,82.4
No. 5 Constitutional Amendment,Yes,NON,251,-,-,-,-,4068,81.7
No. 5 Constitutional Amendment,Yes,NON,252,-,-,-,-,1924,82.6
No. 5 Constitutional Amendment,Yes,NON,255,-,-,-,-,4093,80.8
No. 5 Constitutional Amendment,Yes,NON,257,-,-,-,-,2323,81.5
No. 5 Constitutional Amendment,Yes,NON,258,0,1326,910,259,2495,80.8
No. 5 Constitutional Amendment,Yes,NON,303,-,-,-,-,3535,82.0
No. 5 Constitutional Amendment,Yes,NON,304,0,1339,807,157,2303,80.8
No. 5 Constitutional Amendment,Yes,NON,310,-,-,-,-,4055,80.6
No. 5 Constitutional Amendment,Yes,NON,313,-,-,-,-,3209,82.0
No. 5 Constitutional Amendment,Yes,NON,315,-,-,-,-,1779,81.7
No. 5 Constitutional Amendment,Yes,NON,317,0,1403,715,213,2331,81.1
No. 5 Constitutional Amendment,Yes,NON,322,0,1013,1145,363,2521,81.0
No. 5 Constitutional Amendment,Yes,NON,323,-,-,-,-,2941,78.4
No. 5 Constitutional Amendment,Yes,NON,324,-,-,-,-,2895,79.2
No. 5 Constitutional Amendment,Yes,NON,332,-,-,-,-,4212,78.3
No. 5 Constitutional Amendment,Yes,NON,414,-,-,-,-,2302,79.7
No. 5 Constitutional Amendment,Yes,NON,418,-,-,-,-,3826,80.0
No. 5 Constitutional Amendment,Yes,NON,428,-,-,-,-,2163,78.6
No. 5 Constitutional Amendment,Yes,NON,430,-,-,-,-,2126,79.3
No. 5 Constitutional Amendment,Yes,NON,431,-,-,-,-,1299,80.3
No. 5 Constitutional Amendment,Yes,NON,434,-,-,-,-,3178,78.6
No. 5 Constitutional Amendment,Yes,NON,438,-,-,-,-,1632,78.9
No. 5 Constitutional Amendment,Yes,NON,440,0,1232,1003,385,2620,81.2
No. 5 Constitutional Amendment,Yes,NON,450,-,-,-,-,77,83.7
No. 5 Constitutional Amendment,Yes,NON,462,-,-,-,-,2486,81.5
No. 5 Constitutional Amendment,Yes,NON,464,-,-,-,-,2825,80.2
No. 5 Constitutional Amendment,Yes,NON,472,0,184,194,74,452,77.9
No. 5 Constitutional Amendment,Yes,NON,475,0,352,318,105,775,78.4
No. 5 Constitutional Amendment,Yes,NON,477,0,1601,1125,246,2972,81.8
No. 5 Constitutional Amendment,Yes,NON,479,0,703,475,196,1374,79.7
No. 5 Constitutional Amendment,Yes,NON,502,-,-,-,-,424,81.2
No. 5 Constitutional Amendment,Yes,NON,550,0,424,512,181,1117,76.8
No. 5 Constitutional Amendment,Yes,NON,551,0,1906,1768,519,4193,81.3
No. 5 Constitutional Amendment,Yes,NON,552,0,1314,1599,724,3637,77.9
No. 5 Constitutional Amendment,Yes,NON,554,-,-,-,-,2639,77.9
No. 5 Constitutional Amendment,Yes,NON,590,-,-,-,-,5208,81.4
No. 5 Constitutional Amendment,Yes,NON,591,-,-,-,-,4027,79.6
No. 5 Constitutional Amendment,Yes,NON,593,-,-,-,-,2631,83.1
No. 5 Constitutional Amendment,Yes,NON,594,-,-,-,-,2608,78.2
No. 5 Constitutional Amendment,No,NON,101,-,-,-,-,844,20.5
No. 5 Constitutional Amendment,No,NON,102,-,-,-,-,14,16.3
No. 5 Constitutional Amendment,No,NON,103,0,193,144,61,398,23.0
No. 5 Constitutional Amendment,No,NON,135,0,406,299,107,812,21.0
No. 5 Constitutional Amendment,No,NON,139,0,227,155,113,495,22.5
No. 5 Constitutional Amendment,No,NON,141,-,-,-,-,577,20.0
No. 5 Constitutional Amendment,No,NON,142,0,141,96,73,310,22.5
No. 5 Constitutional Amendment,No,NON,144,0,403,275,113,791,20.1
No. 5 Constitutional Amendment,No,NON,155,0,725,431,124,1280,21.0
No. 5 Constitutional Amendment,No,NON,156,-,-,-,-,825,23.0
No. 5 Constitutional Amendment,No,NON,159,0,182,116,105,403,18.9
No. 5 Constitutional Amendment,No,NON,189,-,-,-,-,60,22.7
No. 5 Constitutional Amendment,No,NON,190,0,352,275,53,680,21.6
No. 5 Constitutional Amendment,No,NON,193,-,-,-,-,1023,19.8
No. 5 Constitutional Amendment,No,NON,194,0,366,295,63,724,21.9
No. 5 Constitutional Amendment,No,NON,202,0,492,319,155,966,18.2
No. 5 Constitutional Amendment,No,NON,203,-,-,-,-,753,17.4
No. 5 Constitutional Amendment,No,NON,204,0,348,207,44,599,17.8
No. 5 Constitutional Amendment,No,NON,222,-,-,-,-,765,20.2
No. 5 Constitutional Amendment,No,NON,223,-,-,-,-,1237,20.5
No. 5 Constitutional Amendment,No,NON,242,0,133,91,62,286,17.6
No. 5 Constitutional Amendment,No,NON,251,-,-,-,-,914,18.3
No. 5 Constitutional Amendment,No,NON,252,0,236,114,55,405,17.4
No. 5 Constitutional Amendment,No,NON,255,0,722,188,63,973,19.2
No. 5 Constitutional Amendment,No,NON,257,-,-,-,-,527,18.5
No. 5 Constitutional Amendment,No,NON,258,0,321,195,78,594,19.2
No. 5 Constitutional Amendment,No,NON,303,0,416,274,86,776,18.0
No. 5 Constitutional Amendment,No,NON,304,-,-,-,-,547,19.2
No. 5 Constitutional Amendment,No,NON,310,0,498,331,146,975,19.4
No. 5 Constitutional Amendment,No,NON,313,-,-,-,-,705,18.0
No. 5 Constitutional Amendment,No,NON,315,0,193,114,92,399,18.3
No. 5 Constitutional Amendment,No,NON,317,0,339,167,39,545,18.9
No. 5 Constitutional Amendment,No,NON,322,-,-,-,-,593,19.0
No. 5 Constitutional Amendment,No,NON,323,0,235,445,128,808,21.6
No. 5 Constitutional Amendment,No,NON,324,0,274,379,105,758,20.8
No. 5 Constitutional Amendment,No,NON,332,0,578,455,132,1165,21.7
No. 5 Constitutional Amendment,No,NON,414,0,301,185,101,587,20.3
No. 5 Constitutional Amendment,No,NON,418,0,509,332,118,959,20.0
No. 5 Constitutional Amendment,No,NON,428,0,280,203,106,589,21.4
No. 5 Constitutional Amendment,No,NON,430,0,265,216,75,556,20.7
